16 516 57524.00 I  0.062506 0.000017  0.489167 0.000024  I-0.1611781 0.0000041  1.7415 0.0065  I     0.078    0.068    -0.016    0.051  0.062541  0.489123 -0.1611736    -0.052     0.071  
16 517 57525.00 I  0.064525 0.000014  0.489671 0.000017  I-0.1629276 0.0000036  1.7494 0.0035  I     0.071    0.119    -0.011    0.049  0.064596  0.489631 -0.1629401    -0.033     0.052  
16 518 57526.00 I  0.066355 0.000020  0.490375 0.000027  I-0.1646540 0.0000057  1.6887 0.0035  I     0.067    0.062     0.012    0.095  0.066405  0.490356 -0.1646544    -0.015     0.032  
16 519 57527.00 I  0.067985 0.000020  0.491203 0.000027  I-0.1662957 0.0000060  1.6002 0.0043  I     0.083    0.062     0.019    0.095  0.068072  0.491169 -0.1662751     0.069     0.113  
16 520 57528.00 I  0.069377 0.000023  0.492164 0.000027  I-0.1678640 0.0000064  1.5405 0.0044  I     0.117    0.062    -0.002    0.095  0.069465  0.492157 -0.1678518     0.171     0.220  
16 521 57529.00 I  0.070404 0.000024  0.493079 0.000028  I-0.1693776 0.0000064  1.4835 0.0056  I     0.144    0.062    -0.025    0.094  0.070490  0.493108 -0.1693837     0.182     0.225  
16 522 57530.00 I  0.071204 0.000026  0.493653 0.000033  I-0.1708417 0.0000093  1.4584 0.0056  I     0.157    0.073    -0.027    0.104  0.071177  0.493705 -0.1708579     0.159     0.193  
16 523 57531.00 I  0.072442 0.000026  0.493860 0.000034  I-0.1723050 0.0000093  1.4649 0.0063  I     0.169    0.073    -0.008    0.104  0.072365  0.493821 -0.1722878     0.136     0.160  
16 524 57532.00 I  0.074299 0.000022  0.494221 0.000025  I-0.1737600 0.0000085  1.4369 0.0062  I     0.177    0.048     0.018    0.027  0.074321  0.494178 -0.1737417     0.113     0.127  
16 525 57533.00 I  0.076388 0.000030  0.494844 0.000039  I-0.1751700 0.0000082  1.3824 0.0058  I     0.167    0.076     0.044    0.043  0.076385  0.494842 -0.1751964     0.027     0.154  
16 526 57534.00 I  0.078694 0.000029  0.495481 0.000039  I-0.1765358 0.0000078  1.3609 0.0062  I     0.141    0.076     0.073    0.043  0.078772  0.495446 -0.1765603    -0.076     0.195  
16 527 57535.00 I  0.080870 0.000029  0.496094 0.000039  I-0.1779183 0.0000094  1.4190 0.0104  I     0.113    0.076     0.096    0.043  0.080936  0.496149 -0.1779234    -0.179     0.237  
16 528 57536.00 I  0.082737 0.000027  0.496544 0.000032  I-0.1793894 0.0000193  1.5241 0.0108  I     0.091    0.244     0.098    0.111  0.082725  0.496557 -0.1794009    -0.175     0.226  
16 529 57537.00 I  0.084995 0.000028  0.496679 0.000032  I-0.1809761 0.0000195  1.6582 0.0103  I     0.074    0.244     0.072    0.111  0.084953  0.496716 -0.1809563    -0.132     0.197  
16 530 57538.00 I  0.087770 0.000028  0.496587 0.000034  I-0.1827016 0.0000071  1.7797 0.0104  I     0.067    0.056     0.041    0.041  0.087852  0.496543 -0.1827330    -0.086     0.163  
16 531 57539.00 I  0.090375 0.000019  0.496548 0.000017  I-0.1845129 0.0000072  1.8334 0.0048  I     0.070    0.119     0.029    0.030  0.090449  0.496520 -0.1845656    -0.044     0.135  
16 6 1 57540.00 I  0.092773 0.000018  0.496677 0.000019  I-0.1863564 0.0000066  1.8510 0.0044  I     0.074    0.119     0.034    0.068  0.092811  0.496627 -0.1863573    -0.002     0.106  
16 6 2 57541.00 I  0.095044 0.000018  0.496948 0.000022  I-0.1881947 0.0000052  1.8081 0.0040  I     0.073    0.119     0.044    0.068  0.095142  0.496954 -0.1881951     0.056     0.082  
16 6 3 57542.00 I  0.097038 0.000018  0.497198 0.000024  I-0.1899367 0.0000045  1.6575 0.0035  I     0.073    0.119     0.051    0.068  0.097085  0.497198 -0.1899368     0.119     0.060  
16 6 4 57543.00 I  0.098741 0.000020  0.497405 0.000024  I-0.1914902 0.0000048  1.4485 0.0045  I     0.079    0.119     0.048    0.068  0.098855  0.497407 -0.1914948     0.132     0.047  
16 6 5 57544.00 I  0.100108 0.000020  0.497489 0.000021  I-0.1928440 0.0000078  1.2704 0.0033  I     0.088    0.068     0.031    0.129  0.100111  0.497487 -0.1928438     0.127     0.039  
16 6 6 57545.00 I  0.101470 0.000023  0.497580 0.000022  I-0.1940489 0.0000044  1.1461 0.0049  I     0.098    0.064     0.007    0.069  0.101542  0.497506 -0.1940884     0.120     0.029  
16 6 7 57546.00 I  0.102668 0.000024  0.497851 0.000025  I-0.1951500 0.0000058  1.0631 0.0035  I     0.115    0.067    -0.005    0.023  0.102732  0.497897 -0.1951955     0.115     0.020  
16 6 8 57547.00 I  0.103665 0.000026  0.497917 0.000026  I-0.1961851 0.0000054  1.0099 0.0040  I     0.143    0.061    -0.003    0.052  0.103655  0.497923 -0.1961933     0.110     0.012  
16 6 9 57548.00 I  0.104792 0.000024  0.497696 0.000025  I-0.1971713 0.0000055  0.9610 0.0040  I     0.173    0.061     0.014    0.052  0.104843  0.497744 -0.1971955     0.124     0.039  
16 610 57549.00 I  0.106115 0.000023  0.497157 0.000025  I-0.1981130 0.0000060  0.9298 0.0041  I     0.183    0.061     0.043    0.052  0.106099  0.497199 -0.1981290     0.143     0.076  
16 611 57550.00 I  0.107652 0.000023  0.496356 0.000028  I-0.1990420 0.0000062  0.9320 0.0039  I     0.170    0.061     0.066    0.052  0.107658  0.496365 -0.1990509     0.126     0.078  
16 612 57551.00 I  0.109563 0.000021  0.495349 0.000028  I-0.1999712 0.0000050  0.9167 0.0039  I     0.150    0.119     0.063    0.037  0.109472  0.495358 -0.1999818     0.097     0.069  
16 613 57552.00 I  0.112203 0.000018  0.494338 0.000024  I-0.2008601 0.0000047  0.8556 0.0035  I     0.131    0.119     0.037    0.038  0.112205  0.494198 -0.2008783     0.065     0.059  
16 614 57553.00 I  0.115182 0.000016  0.494089 0.000020  I-0.2016797 0.0000050  0.7865 0.0034  I     0.106    0.119     0.021    0.014  0.115224  0.493967 -0.2016865     0.038     0.049  
16 615 57554.00 I  0.117973 0.000022  0.494510 0.000023  I-0.2024261 0.0000048  0.6965 0.0034  I     0.077    0.119     0.024    0.031  0.118004  0.494529 -0.2024448     0.045     0.041  
16 616 57555.00 I  0.120744 0.000021  0.494780 0.000025  I-0.2030606 0.0000047  0.5704 0.0033  I     0.062    0.119     0.023    0.031  0.120758  0.494841 -0.2030978     0.062     0.034  
16 617 57556.00 I  0.123634 0.000020  0.494544 0.000021  I-0.2035810 0.0000045  0.4868 0.0043  I     0.074    0.119     0.006    0.031  0.123707  0.494587 -0.2036267     0.078     0.026  
16 618 57557.00 I  0.126195 0.000020  0.494007 0.000020  I-0.2040299 0.0000071  0.3905 0.0040  I     0.097    0.119    -0.010    0.048  0.126322  0.494015 -0.2040509     0.094     0.019  
16 619 57558.00 I  0.128282 0.000027  0.493196 0.000022  I-0.2043590 0.0000066  0.2852 0.0048  I     0.118    0.040    -0.009    0.035  0.128283  0.493229 -0.2043703     0.110     0.011  
16 620 57559.00 I  0.130349 0.000027  0.492255 0.000024  I-0.2046174 0.0000065  0.2311 0.0050  I     0.141    0.053     0.000    0.038  0.130444  0.492181 -0.2046364     0.121     0.005  
16 621 57560.00 I  0.132246 0.000023  0.491466 0.000025  I-0.2048343 0.0000076  0.2165 0.0043  I     0.165    0.071     0.007    0.043  0.132244  0.491491 -0.2048536     0.136    -0.002  
16 622 57561.00 I  0.134164 0.000025  0.490732 0.000028  I-0.2050810 0.0000055  0.2939 0.0046  I     0.171    0.097     0.012    0.039  0.134133  0.490650 -0.2050465     0.131     0.083  
16 623 57562.00 I  0.136422 0.000025  0.490194 0.000027  I-0.2054319 0.0000053  0.4007 0.0038  I     0.153    0.097     0.014    0.039  0.136462  0.490218 -0.2054330     0.121     0.192  
16 624 57563.00 I  0.138662 0.000024  0.489580 0.000028  I-0.2058903 0.0000051  0.5313 0.0033  I     0.125    0.097     0.000    0.039  0.138723  0.489571 -0.2058968     0.107     0.177  
16 625 57564.00 I  0.140632 0.000016  0.488995 0.000027  I-0.2065126 0.0000040  0.7161 0.0035  I     0.107    0.156    -0.026    0.056  0.140680  0.488915 -0.2065243     0.092     0.121  
16 626 57565.00 I  0.142513 0.000019  0.488694 0.000034  I-0.2073165 0.0000048  0.8829 0.0031  I     0.096    0.055    -0.049    0.035  0.142536  0.488733 -0.2073158     0.077     0.065  
16 627 57566.00 I  0.144399 0.000020  0.488151 0.000034  I-0.2082620 0.0000047  1.0006 0.0038  I     0.088    0.057    -0.060    0.019  0.144423  0.488176 -0.2083025     0.071     0.004  
16 628 57567.00 I  0.146436 0.000021  0.487229 0.000032  I-0.2093075 0.0000060  1.0876 0.0035  I     0.080    0.119    -0.066    0.014  0.146429  0.487234 -0.2093296     0.058    -0.053  
16 629 57568.00 I  0.148511 0.000022  0.486320 0.000035  I-0.2104145 0.0000051  1.1063 0.0039  I     0.076    0.119    -0.068    0.025  0.148617  0.486283 -0.2104126     0.051    -0.064  
16 630 57569.00 I  0.150277 0.000021  0.485323 0.000035  I-0.2114824 0.0000050  1.0118 0.0036  I     0.073    0.119    -0.055    0.025  0.150282  0.485394 -0.2114899     0.045    -0.063  
16 7 1 57570.00 I  0.152192 0.000020  0.483942 0.000035  I-0.2124356 0.0000052  0.9097 0.0036  I     0.069    0.119    -0.028    0.025  0.152170  0.483898 -0.2124527     0.039    -0.061  
16 7 2 57571.00 I  0.154422 0.000017  0.482638 0.000026  I-0.2133138 0.0000051  0.8436 0.0035  I     0.068    0.051    -0.014    0.030  0.154471  0.482588 -0.2133200     0.033    -0.060  
16 7 3 57572.00 I  0.156551 0.000017  0.481603 0.000023  I-0.2141035 0.0000047  0.7195 0.0034  I     0.079    0.057    -0.029    0.030  0.156598  0.481581 -0.2141277     0.027    -0.059  
16 7 4 57573.00 I  0.158557 0.000014  0.480603 0.000021  I-0.2147524 0.0000044  0.5941 0.0035  I     0.100    0.057    -0.057    0.030  0.158596  0.480596 -0.2147591     0.021    -0.058  
16 7 5 57574.00 I  0.160544 0.000013  0.479570 0.000014  I-0.2153143 0.0000053  0.5366 0.0030  I     0.126    0.067    -0.068    0.029  0.160581  0.479565 -0.2153081     0.015    -0.057  
16 7 6 57575.00 I  0.162456 0.000023  0.478482 0.000018  I-0.2158356 0.0000041  0.5092 0.0033  I     0.158    0.078    -0.060    0.026  0.162496  0.478474 -0.2158672     0.103    -0.011  
16 7 7 57576.00 I  0.164388 0.000023  0.477372 0.000018  I-0.2163479 0.0000039  0.5273 0.0031  I     0.192    0.078    -0.039    0.026  0.164394  0.477343 -0.2163752     0.216     0.047  
16 7 8 57577.00 I  0.166434 0.000024  0.476326 0.000019  I-0.2169018 0.0000047  0.5803 0.0037  I     0.215    0.078    -0.010    0.026  0.166448  0.476329 -0.2169021     0.219     0.047  
16 7 9 57578.00 I  0.168672 0.000024  0.475138 0.000018  I-0.2175095 0.0000064  0.6365 0.0034  I     0.219    0.091     0.019    0.023  0.168610  0.475172 -0.2175152     0.186     0.029  
16 710 57579.00 I  0.171339 0.000026  0.473717 0.000020  I-0.2181454 0.0000049  0.6046 0.0040  I     0.214    0.066     0.029    0.025  0.171376  0.473679 -0.2181624     0.152     0.010  
16 711 57580.00 I  0.174100 0.000025  0.472330 0.000018  I-0.2186913 0.0000048  0.4906 0.0039  I     0.204    0.066     0.009    0.025  0.174133  0.472297 -0.2186829     0.111    -0.011  
16 712 57581.00 I  0.176805 0.000018  0.471181 0.000014  I-0.2191422 0.0000060  0.4233 0.0034  I     0.193    0.049    -0.019    0.026  0.176866  0.471119 -0.2191433     0.072    -0.030  
16 713 57582.00 I  0.179189 0.000019  0.470236 0.000016  I-0.2195406 0.0000047  0.3641 0.0038  I     0.192    0.044    -0.033    0.023  0.179326  0.470253 -0.2195596     0.071    -0.041  
16 714 57583.00 I  0.180990 0.000018  0.469227 0.000016  I-0.2198472 0.0000047  0.2354 0.0033  I     0.208    0.044    -0.039    0.023  0.181011  0.469217 -0.2198827     0.080    -0.049  
16 715 57584.00 I  0.182788 0.000016  0.468046 0.000016  I-0.2200059 0.0000045  0.0901 0.0036  I     0.232    0.044    -0.052    0.023  0.182783  0.468072 -0.2200479     0.089    -0.057  
16 716 57585.00 I  0.184899 0.000012  0.466757 0.000013  I-0.2200471 0.0000055  0.0038 0.0032  I     0.243    0.119    -0.069    0.018  0.184908  0.466714 -0.2200630     0.097    -0.065  
16 717 57586.00 I  0.187159 0.000014  0.465521 0.000015  I-0.2200325 0.0000046 -0.0254 0.0034  I     0.235    0.119    -0.082    0.035  0.187160  0.465516 -0.2200451     0.106    -0.073  
16 718 57587.00 I  0.189611 0.000013  0.464309 0.000015  I-0.2200059 0.0000041 -0.0256 0.0034  I     0.223    0.119    -0.090    0.035  0.189629  0.464286 -0.2200336     0.114    -0.082  
16 719 57588.00 I  0.192137 0.000011  0.463105 0.000014  I-0.2199975 0.0000051  0.0229 0.0028  I     0.217    0.119    -0.095    0.046  0.192218  0.463087 -0.2200072     0.122    -0.089  
16 720 57589.00 I  0.194327 0.000023  0.462002 0.000015  I-0.2200691 0.0000037  0.1235 0.0034  I     0.212    0.119    -0.089    0.043  0.194398  0.461969 -0.2200787     0.120    -0.090  
16 721 57590.00 I  0.196186 0.000023  0.460932 0.000015  I-0.2202501 0.0000044  0.2408 0.0030  I     0.196    0.119    -0.072    0.043  0.196209  0.460950 -0.2202607     0.116    -0.089  
16 722 57591.00 I  0.198096 0.000023  0.459770 0.000015  I-0.2205537 0.0000048  0.3671 0.0039  I     0.175    0.119    -0.067    0.043  0.198086  0.459731 -0.2205736     0.113    -0.088  
16 723 57592.00 I  0.200154 0.000022  0.458642 0.000013  I-0.2209708 0.0000065  0.4530 0.0030  I     0.159    0.119    -0.089    0.037  0.200181  0.458616 -0.2209836     0.109    -0.088  
16 724 57593.00 I  0.202207 0.000024  0.457609 0.000015  I-0.2214499 0.0000036  0.5094 0.0037  I     0.157    0.119    -0.113    0.022  0.202241  0.457580 -0.2214412     0.105    -0.087  
16 725 57594.00 I  0.204207 0.000024  0.456713 0.000017  I-0.2219951 0.0000036  0.5822 0.0025  I     0.161    0.119    -0.110    0.022  0.204257  0.456654 -0.2220002     0.101    -0.059  
16 726 57595.00 I  0.206013 0.000013  0.455985 0.000019  I-0.2226003 0.0000036  0.6131 0.0025  I     0.162    0.119    -0.093    0.017  0.206121  0.455997 -0.2225987     0.098    -0.082  
16 727 57596.00 I  0.207459 0.000014  0.455144 0.000020  I-0.2232010 0.0000034  0.5830 0.0023  I     0.165    0.119    -0.085    0.021  0.207505  0.455132 -0.2232011     0.097    -0.078  
16 728 57597.00 I  0.208759 0.000013  0.454228 0.000020  I-0.2237600 0.0000030  0.5341 0.0023  I     0.174    0.119    -0.081    0.021  0.208804  0.454230 -0.2237757     0.096    -0.066  
16 729 57598.00 I  0.210088 0.000014  0.453149 0.000023  I-0.2242661 0.0000030  0.4759 0.0034  I     0.186    0.119    -0.062    0.021  0.210095  0.453169 -0.2242930     0.095    -0.055  
16 730 57599.00 I  0.211405 0.000012  0.451892 0.000024  I-0.2247111 0.0000062  0.4155 0.0035  I     0.190    0.119    -0.036    0.032  0.211489  0.451842 -0.2247073     0.094    -0.044  
16 731 57600.00 I  0.212490 0.000021  0.450616 0.000023  I-0.2250985 0.0000063  0.3592 0.0044  I     0.185    0.047    -0.030    0.036  0.212567  0.450630 -0.2250793     0.093    -0.032  
16 8 1 57601.00 I  0.213082 0.000023  0.449386 0.000023  I-0.2254472 0.0000063  0.3562 0.0049  I     0.177    0.047    -0.039    0.036  0.213191  0.449351 -0.2254321     0.092    -0.021  
16 8 2 57602.00 I  0.213397 0.000023  0.447963 0.000023  I-0.2258411 0.0000074  0.4440 0.0041  I     0.173    0.064    -0.042    0.042  0.213304  0.448071 -0.2258343     0.092    -0.010  
16 8 3 57603.00 I  0.214327 0.000025  0.446185 0.000023  I-0.2263390 0.0000051  0.5431 0.0045  I     0.174    0.072    -0.034    0.031  0.214358  0.446083 -0.2263575     0.094    -0.011  
16 8 4 57604.00 I  0.215742 0.000025  0.444639 0.000024  I-0.2269191 0.0000051  0.6176 0.0037  I     0.177    0.072    -0.026    0.031  0.215792  0.444685 -0.2269202     0.096    -0.016  
16 8 5 57605.00 I  0.217109 0.000025  0.443340 0.000025  I-0.2275676 0.0000053  0.6722 0.0035  I     0.183    0.072    -0.020    0.031  0.217119  0.443279 -0.2275827     0.099    -0.021  
16 8 6 57606.00 I  0.218328 0.000018  0.442077 0.000025  I-0.2282547 0.0000049  0.7004 0.0035  I     0.192    0.078    -0.008    0.013  0.218386  0.442123 -0.2282619     0.102    -0.025  
16 8 7 57607.00 I  0.219401 0.000016  0.440621 0.000026  I-0.2289632 0.0000047  0.7129 0.0034  I     0.197    0.040    -0.004    0.019  0.219400  0.440574 -0.2289634     0.104    -0.030  
16 8 8 57608.00 I  0.220512 0.000015  0.439129 0.000027  I-0.2296730 0.0000047  0.7029 0.0036  I     0.188    0.040    -0.022    0.019  0.220583  0.439103 -0.2296718     0.118    -0.036  
16 8 9 57609.00 I  0.221598 0.000013  0.437680 0.000026  I-0.2303661 0.0000055  0.6841 0.0034  I     0.167    0.119    -0.054    0.021  0.221589  0.437692 -0.2303625     0.114    -0.053  
16 810 57610.00 I  0.222577 0.000014  0.436096 0.000024  I-0.2310283 0.0000049  0.6265 0.0037  I     0.149    0.119    -0.070    0.036  0.222638  0.436069 -0.2310476     0.109    -0.080  
16 811 57611.00 I  0.223398 0.000015  0.434269 0.000019  I-0.2316058 0.0000050  0.5289 0.0034  I     0.141    0.119    -0.070    0.036  0.223407  0.434281 -0.2316284     0.101    -0.111  
16 812 57612.00 I  0.224346 0.000016  0.432086 0.000018  I-0.2320822 0.0000047  0.4194 0.0036  I     0.134    0.119    -0.081    0.036  0.224367  0.432053 -0.2320804     0.092    -0.141  
16 813 57613.00 I  0.225384 0.000015  0.429793 0.000013  I-0.2324437 0.0000052  0.3071 0.0036  I     0.124    0.049    -0.119    0.052  0.225439  0.429785 -0.2324432     0.084    -0.172  
16 814 57614.00 I  0.225943 0.000016  0.427462 0.000013  I-0.2327144 0.0000055  0.2487 0.0042  I     0.117    0.049    -0.168    0.052  0.225998  0.427451 -0.2327313     0.076    -0.202  
16 815 57615.00 I  0.226137 0.000016  0.425000 0.000020  I-0.2329751 0.0000065  0.2921 0.0076  I     0.125    0.061    -0.206    0.073  0.226133  0.425003 -0.2329816     0.057    -0.168  
16 816 57616.00 I  0.226423 0.000014  0.422493 0.000019  I-0.2333231 0.0000141  0.4089 0.0050  I     0.147    0.075    -0.225    0.095  0.226465  0.422460 -0.2333170     0.057    -0.226  
16 817 57617.00 I  0.226689 0.000016  0.420241 0.000021  I-0.2337959 0.0000076  0.5346 0.0081  I     0.174    0.068    -0.223    0.074  0.226721  0.420211 -0.2337884     0.058    -0.284  
16 818 57618.00 I  0.226916 0.000015  0.418150 0.000020  I-0.2344103 0.0000078  0.7142 0.0054  I     0.203    0.068    -0.196    0.074  0.226917  0.418138 -0.2344143     0.121    -0.102  
16 819 57619.00 I  0.227279 0.000016  0.416145 0.000021  I-0.2352334 0.0000077  0.9212 0.0054  I     0.224    0.068    -0.163    0.074  0.227327  0.416103 -0.2352406     0.194    -0.077  
16 820 57620.00 I  0.227523 0.000015  0.414221 0.000023  I-0.2362291 0.0000076  1.0573 0.0048  I     0.223    0.068    -0.153    0.074  0.227569  0.414253 -0.2362207     0.193    -0.085  
16 821 57621.00 I  0.227660 0.000015  0.412237 0.000026  I-0.2373224 0.0000056  1.1167 0.0044  I     0.202    0.051    -0.158    0.044  0.227662  0.412192 -0.2373304     0.165    -0.081  
16 822 57622.00 I  0.227863 0.000015  0.410214 0.000027  I-0.2384439 0.0000045  1.1203 0.0040  I     0.168    0.051    -0.146    0.044  0.227893  0.410262 -0.2384286     0.138    -0.079  
16 823 57623.00 I  0.228319 0.000011  0.407950 0.000026  I-0.2395462 0.0000056  1.0736 0.0030  I     0.121    0.119    -0.118    0.150  0.228268  0.407929 -0.2395340     0.109    -0.074  
16 824 57624.00 I  0.229203 0.000013  0.405769 0.000029  I-0.2405738 0.0000041  0.9749 0.0035  I     0.068    0.119    -0.104    0.012  0.229234  0.405703 -0.2405792     0.103    -0.078  
16 825 57625.00 I  0.230278 0.000014  0.403857 0.000030  I-0.2414956 0.0000042  0.8751 0.0030  I     0.026    0.119    -0.114    0.012  0.230287  0.403864 -0.2415054     0.102    -0.085  
16 826 57626.00 I  0.231386 0.000016  0.401973 0.000027  I-0.2423264 0.0000044  0.7824 0.0034  I     0.016    0.119    -0.129    0.012  0.231434  0.401955 -0.2423223     0.102    -0.092  
16 827 57627.00 I  0.232518 0.000016  0.399899 0.000023  I-0.2430636 0.0000054  0.6994 0.0038  I     0.043    0.119    -0.136    0.014  0.232515  0.399947 -0.2430489     0.102    -0.098  
16 828 57628.00 I  0.233726 0.000019  0.397726 0.000027  I-0.2437289 0.0000061  0.6276 0.0041  I     0.082    0.119    -0.141    0.022  0.233795  0.397629 -0.2437170     0.102    -0.105  
16 829 57629.00 I  0.234709 0.000020  0.395670 0.000026  I-0.2443330 0.0000062  0.5984 0.0055  I     0.116    0.119    -0.147    0.022  0.234778  0.395756 -0.2443293     0.102    -0.112  
16 830 57630.00 I  0.235397 0.000019  0.393347 0.000025  I-0.2449597 0.0000092  0.6712 0.0045  I     0.143    0.119    -0.142    0.030  0.235414  0.393302 -0.2449645     0.101    -0.118  
16 831 57631.00 I  0.235946 0.000022  0.391085 0.000024  I-0.2456797 0.0000065  0.7567 0.0055  I     0.161    0.119    -0.121    0.026  0.235994  0.391019 -0.2456864     0.088    -0.106  
16 9 1 57632.00 I  0.236449 0.000020  0.389319 0.000024  I-0.2464611 0.0000062  0.8060 0.0045  I     0.166    0.119    -0.095    0.026  0.236472  0.389221 -0.2464507     0.070    -0.087  
16 9 2 57633.00 I  0.236798 0.000020  0.388068 0.000020  I-0.2472920 0.0000061  0.8562 0.0041  I     0.160    0.119    -0.066    0.026  0.236917  0.388023 -0.2472648     0.053    -0.068  
16 9 3 57634.00 I  0.236613 0.000016  0.387047 0.000014  I-0.2481766 0.0000055  0.9156 0.0039  I     0.152    0.119    -0.031    0.018  0.236689  0.387089 -0.2481694     0.035    -0.049  
16 9 4 57635.00 I  0.235979 0.000016  0.385731 0.000014  I-0.2491189 0.0000050  0.9623 0.0034  I     0.143    0.119    -0.003    0.018  0.236047  0.385769 -0.2491250     0.018    -0.031  
16 9 5 57636.00 I  0.235162 0.000023  0.384045 0.000017  I-0.2500864 0.0000041  0.9648 0.0035  I     0.126    0.051    -0.012    0.083  0.235162  0.384058 -0.2500891     0.001    -0.017  
16 9 6 57637.00 I  0.234554 0.000019  0.382146 0.000017  I-0.2510326 0.0000048  0.9195 0.0027  I     0.111    0.070    -0.054    0.141  0.234520  0.382142 -0.2510317    -0.016     0.001  
16 9 7 57638.00 I  0.234366 0.000024  0.380134 0.000020  I-0.2519190 0.0000034  0.8551 0.0030  I     0.122    0.058    -0.090    0.073  0.234348  0.380143 -0.2519171    -0.020     0.027  
16 9 8 57639.00 I  0.234457 0.000025  0.377955 0.000019  I-0.2527462 0.0000036  0.8011 0.0025  I     0.163    0.058    -0.105    0.073  0.234472  0.377961 -0.2527518     0.000     0.003  
16 9 9 57640.00 I  0.234674 0.000025  0.375769 0.000019  I-0.2535109 0.0000036  0.7162 0.0025  I     0.206    0.058    -0.121    0.073  0.234739  0.375707 -0.2535144     0.029    -0.032  
16 910 57641.00 I  0.234637 0.000025  0.373762 0.000020  I-0.2541938 0.0000035  0.6770 0.0033  I     0.229    0.058    -0.157    0.073  0.234677  0.373773 -0.2541955     0.059    -0.067  
16 911 57642.00 I  0.234675 0.000026  0.371780 0.000022  I-0.2548922 0.0000055  0.7196 0.0033  I     0.243    0.045    -0.195    0.024  0.234635  0.371737 -0.2548795     0.089    -0.103  
16 912 57643.00 I  0.235108 0.000026  0.369833 0.000023  I-0.2556327 0.0000056  0.7611 0.0061  I     0.258    0.045    -0.205    0.024  0.235150  0.369842 -0.2556315     0.118    -0.138  
16 913 57644.00 I  0.235691 0.000021  0.367898 0.000020  I-0.2564073 0.0000108  0.7812 0.0044  I     0.264    0.119    -0.185    0.012  0.235702  0.367858 -0.2563977     0.148    -0.174  
16 914 57645.00 I  0.236060 0.000023  0.366131 0.000021  I-0.2572379 0.0000067  0.9296 0.0063  I     0.250    0.119    -0.154    0.015  0.236140  0.366120 -0.2572526     0.119    -0.163  
16 915 57646.00 I  0.236349 0.000023  0.364399 0.000023  I-0.2582958 0.0000066  1.1660 0.0047  I     0.222    0.119    -0.120    0.015  0.236299  0.364419 -0.2583099     0.071    -0.138  
16 916 57647.00 I  0.236855 0.000023  0.362489 0.000023  I-0.2595455 0.0000066  1.3294 0.0043  I     0.189    0.119    -0.090    0.015  0.236935  0.362487 -0.2595654     0.023    -0.113  
16 917 57648.00 I  0.237279 0.000015  0.360553 0.000017  I-0.2609369 0.0000056  1.4397 0.0039  I     0.155    0.119    -0.070    0.017  0.237304  0.360527 -0.2609397    -0.025    -0.088  
16 918 57649.00 I  0.237494 0.000020  0.358751 0.000018  I-0.2624053 0.0000043  1.4913 0.0035  I     0.117    0.066    -0.061    0.023  0.237599  0.358716 -0.2623923    -0.073    -0.062  
16 919 57650.00 I  0.237465 0.000021  0.356999 0.000018  I-0.2639019 0.0000042  1.4903 0.0031  I     0.083    0.066    -0.054    0.023  0.237480  0.357023 -0.2638949    -0.121    -0.037  
16 920 57651.00 I  0.237288 0.000019  0.355119 0.000018  I-0.2653663 0.0000045  1.4305 0.0030  I     0.059    0.113    -0.050    0.026  0.237348  0.355106 -0.2653634    -0.169    -0.012  
16 921 57652.00 I  0.236945 0.000019  0.353114 0.000018  I-0.2667412 0.0000042  1.3054 0.0031  I     0.052    0.074    -0.051    0.027  0.236960  0.353136 -0.2667541    -0.145    -0.018  
16 922 57653.00 I  0.236600 0.000019  0.350998 0.000017  I-0.2679749 0.0000042  1.1736 0.0030  I     0.058    0.074    -0.051    0.027  0.236630  0.350957 -0.2679836    -0.103    -0.034  
16 923 57654.00 I  0.236297 0.000018  0.348965 0.000017  I-0.2691085 0.0000042  1.1021 0.0034  I     0.077    0.074    -0.049    0.027  0.236354  0.348962 -0.2691070    -0.061    -0.049  
16 924 57655.00 I  0.235714 0.000017  0.346886 0.000014  I-0.2701901 0.0000053  1.0637 0.0031  I     0.111    0.119    -0.053    0.028  0.235756  0.346910 -0.2701936    -0.018    -0.064  
16 925 57656.00 I  0.235141 0.000021  0.344559 0.000016  I-0.2712571 0.0000045  1.0889 0.0035  I     0.151    0.119    -0.069    0.039  0.235125  0.344548 -0.2712425     0.024    -0.080  
16 926 57657.00 I  0.234771 0.000021  0.342182 0.000017  I-0.2723850 0.0000046  1.1652 0.0035  I     0.178    0.119    -0.088    0.039  0.234841  0.342161 -0.2723752     0.082    -0.091  
16 927 57658.00 I  0.234176 0.000020  0.339728 0.000014  I-0.2735775 0.0000054  1.2113 0.0031  I     0.187    0.119    -0.101    0.045  0.234186  0.339769 -0.2735790     0.122    -0.106  
16 928 57659.00 I  0.233712 0.000020  0.337027 0.000015  I-0.2748146 0.0000042  1.2782 0.0034  I     0.190    0.119    -0.114    0.035  0.233624  0.336981 -0.2748204     0.122    -0.114  
16 929 57660.00 I  0.233888 0.000021  0.334526 0.000016  I-0.2761502 0.0000040  1.3940 0.0029  I     0.191    0.119    -0.128    0.035  0.233922  0.334418 -0.2761489     0.112    -0.120  
16 930 57661.00 I  0.234052 0.000017  0.332647 0.000019  I-0.2775748 0.0000040  1.4263 0.0030  I     0.184    0.119    -0.137    0.035  0.234157  0.332598 -0.2775772     0.102    -0.126  
